chave_fato,flag_matriz,dt_abertura,nm_razao_social,cd_natureza_juridica,de_natureza_juridica,nm_logradouro,nu_logradouro,cd_cep,nm_bairro,nm_municipio,sg_uf,de_situacao,de_classif_natureza_juridica,vl_latitude,vl_longitude,qt_filial,de_saude_tributaria,de_nivel_atividade,registro_antt,flag_optante_simples,flag_optante_simei
15905347000150,SIM,7/4/2012,ELEICAO 2012 CLAIRCE RHEINHEIMER VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,ACESSO LINHA DIVISA,SN,89745000,INTERIOR,PRESIDENTE CASTELO BRANCO,SC,BAIXADA,PRIVADO,"-27,2252676","-51,8038452",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
15930897000120,SIM,7/5/2012,ELEICAO 2012 AGRINALDO GOMES FERREIRA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA ITANHOMI,55,35300162,SANTA CRUZ,CARATINGA,MG,BAIXADA,PRIVADO,"-19,7804082","-42,1485545",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
445845000190,SIM,2/21/1995,CORESCHI DISTRIBUIDORA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA LAURO LINHARES,635,88036001,TRINDADE,FLORIANOPOLIS,SC,BAIXADA,PRIVADO,"-27,5849249","-48,5246232",,LARANJA,INATIVA,NÃƒO,NÃƒO,NÃƒO
16969812000180,SIM,10/8/2012,MARIA APARECIDA DE BARROS MEI,2135,EMPRESARIO INDIVIDUAL,RUA JOAO DE ABREU,141,06653275,PARQUE ITAMARATI,ITAPEVI,SP,ATIVA,PRIVADO,"-23,544374","-46,933271",,VERDE,MEDIA,NÃƒO,SIM,SIM
16985163000100,SIM,9/10/2012,GRX CONSULTORIA EM TECNOLOGIA DA INFORMACAO EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,RUA PARINTINS,74,80320270,VILA IZABEL,CURITIBA,PR,ATIVA,PRIVADO,"-25,45477","-49,2940991",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
13183014000130,SIM,2/1/2011,ILZANA DOS SANTOS LANDIM MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA PERIMETRAL NORTE,40,68138000,CENTRO,PLACAS,PA,ATIVA,PRIVADO,"-3,869853","-54,2196714",,AMARELO,MEDIA,NÃƒO,SIM,SIM
1428294000110,SIM,9/10/1996,J R DEPOSITO DE GAZ LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA CUSTODIO CANDIDO CARNEIRO,1070,13348263,JARDIM MORADA DO SOL,INDAIATUBA,SP,ATIVA,PRIVADO,"-23,1262766","-47,2422686",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
13070960000170,SIM,1/5/2011,ANT INDUSTRIA DE MOLDES EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RAMAL ALCIDES GIANI,285,95058058,SAO CRISTOVAO,CAXIAS DO SUL,RS,ATIVA,PRIVADO,"-29,1634031","-51,1796683",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
7788560000100,SIM,12/27/2005,CLARICE MARSHALL ME,2135,EMPRESARIO INDIVIDUAL,RUA LUIZ DE CAMOES,372,90620150,SANTO ANTONIO,PORTO ALEGRE,RS,ATIVA,PRIVADO,"-30,05527","-51,202185",1.0,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
12045932000130,SIM,6/7/2010,CHARLIE TAVARES DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL,RUA BENVINDA DA CRUZ,203,34000339,ROSARIO,NOVA LIMA,MG,ATIVA,PRIVADO,"-19,9824104","-43,8469238",,VERDE,ALTA,NÃƒO,SIM,SIM
15878930000110,SIM,7/4/2012,ELEICAO 2012 MARIA MODESTO DE OLIVEIRA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA PEDRO II NORTE,18,65320000,CENTRO,VITORINO FREIRE,MA,BAIXADA,PRIVADO,"-4,2859547","-45,2552987",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
12970142000160,SIM,12/6/2010,ORIZOMAR PEREIRA MACARIO MEI,2135,EMPRESARIO INDIVIDUAL,RUA MARIO MACHADO,982,78117436,CRISTO REI,VARZEA GRANDE,MT,ATIVA,PRIVADO,"-15,6405201","-56,1016941",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
15384526000190,SIM,4/18/2012,ANA LUCIA CARVALHO DOS REIS MEI,2135,EMPRESARIO INDIVIDUAL,RUA VITORIA,52,45607045,SAO CAETANO,ITABUNA,BA,BAIXADA,PRIVADO,"-14,7982086","-39,2779722",,VERDE,INATIVA,NÃƒO,NÃƒO,NÃƒO
15349307000170,SIM,4/11/2012,CAPRICCI COMERCIO IMPORTACAO E EXPORTACAO DE SEMIJOIAS EIRELI,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,TRAVESSA LEOPOLDINO CASTRO DE MATTOS,51,92010070,CENTRO,CANOAS,RS,ATIVA,PRIVADO,"-29,9279777","-51,1781354",1.0,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
15358479000100,SIM,4/13/2012,CLODOALDO FERREIRA DE SOUZA MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA MANOEL DA COSTA C DE SOUZA,332,15870000,CENTRO,CATIGUA,SP,ATIVA,PRIVADO,"-21,0500993","-49,0566864",,VERDE,ALTA,NÃƒO,SIM,SIM
15522693000150,SIM,5/14/2012,CRISTIANO MONTEIRO DE BARROS MEI,2135,EMPRESARIO INDIVIDUAL,RUA CLEMENTINO FERNANDES DE MOURA,64,55192400,NOVO,SANTA CRUZ DO CAPIBARIBE,PE,ATIVA,PRIVADO,"-7,9484331","-36,2064182",,AMARELO,MEDIA,NÃƒO,SIM,SIM
15349967000150,SIM,4/11/2012,HELIO SUSARTE DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL,RUA VESPERAS SICILIANAS,20B,04844510,JARDIM SAO BERNARDO,SAO PAULO,SP,ATIVA,PRIVADO,"-23,7574507","-46,701402",,AMARELO,MEDIA,NÃƒO,SIM,SIM
15864196000130,SIM,6/28/2012,THOMAS CAMARGO SORGIACOMO ME,2135,EMPRESARIO INDIVIDUAL,RUA ANTONIO GOMIDE,184,04071070,PLANALTO PAULISTA,SAO PAULO,SP,ATIVA,PRIVADO,"-23,6231432","-46,6504324",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
15995295000150,SIM,7/5/2012,ELEICAO 2012 MARCELO CRISOSTOMO DO NASCIMENTO VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,AVENIDA CORUMBIARA,729,76995000,DISTRITO DE ALTO GUARAJUS,CORUMBIARA,RO,BAIXADA,PRIVADO,"-12,9986114","-60,9460291",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
15989019000180,SIM,7/5/2012,JUAREZ DE JESUS MONTEIRO MEI,2135,EMPRESARIO INDIVIDUAL,RUA SANTA MARIA,845,95560000,SAO JORGE,TORRES,RS,ATIVA,PRIVADO,"-29,3391142","-49,7270317",,VERDE,MEDIA,NÃƒO,SIM,SIM
13738087000140,SIM,6/1/2011,JUNIOR ANTONIO DALPUPO MEI,2135,EMPRESARIO INDIVIDUAL,RUA BENJAMIN CONSTANT,1059,89835000,CENTRO,SAO DOMINGOS,SC,BAIXADA,PRIVADO,"-26,5562864","-52,535883",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
15837268000150,SIM,7/3/2012,FERNANDO CAMERA FREITAS MASCARENHAS MEI,2135,EMPRESARIO INDIVIDUAL,RUA GUADALAJARA,430,40140461,BARRA,SALVADOR,BA,ATIVA,PRIVADO,"-13,0055984","-38,5196929",,AMARELO,MEDIA,NÃƒO,SIM,SIM
14719506000160,SIM,11/8/2011,I A V MOREIRA RESTAURANTE ME,2135,EMPRESARIO INDIVIDUAL,RUA RENATO KATSUYA SATO,180,08161360,PARQUE CRUZEIRO DO SUL,SAO PAULO,SP,ATIVA,PRIVADO,"-23,4961907","-46,4590221",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
13865115000190,SIM,6/28/2011,EMIVAL SALES DE SOUSA MEI,2135,EMPRESARIO INDIVIDUAL,RUA PAULO OLIVEIRA,58,68560000,BEL RECANTO,SANTANA DO ARAGUAIA,PA,ATIVA,PRIVADO,"-9,8","-36,35",,AMARELO,MEDIA,NÃƒO,SIM,SIM
11481621000150,SIM,1/11/2010,LEMAX ENGENHEIROS CONSULTORES LTDA ME,2240,SOCIEDADE SIMPLES LIMITADA,RUA DOS EXPEDICIONARIOS,31,35490000,CENTRO,ENTRE RIOS DE MINAS,MG,ATIVA,PRIVADO,"-20,6728691","-44,065821",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
15151710000190,SIM,3/7/2012,DIANA VERA DE SOUZA RIBEIRO MEI,2135,EMPRESARIO INDIVIDUAL,RUA SEBASTIAO DOS ANJOS,30,78115210,ALAMEDA,VARZEA GRANDE,MT,ATIVA,PRIVADO,"-15,6205949","-56,1011552",,AMARELO,MEDIA,NÃƒO,SIM,SIM
2610454000100,SIM,7/28/1982,OBRAS SOCIAIS NOSSA SENHORA MEDIANEIRA OSNSM,3999,ASSOCIACAO PRIVADA,RUA JOAO GOMES,157,30270390,SANTA EFIGENIA,BELO HORIZONTE,MG,ATIVA,PRIVADO,"-19,9179279","-43,9059807",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
1396045000190,SIM,8/22/1996,WANDERLEI TEIJI HAYASHI ME,2135,EMPRESARIO INDIVIDUAL,RUA DAS HORTENCIAS,330,09175500,JARDIM DO ESTADIO,SANTO ANDRE,SP,BAIXADA,PRIVADO,"-23,6795285","-46,5163936",,AZUL,INATIVA,NÃƒO,NÃƒO,NÃƒO
890545000110,SIM,10/23/1995,RECANTO DE BELEZA DO RETIRO PERFUMARIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA ANTONIO DE ALMEIDA,989,27275040,RETIRO,VOLTA REDONDA,RJ,BAIXADA,PRIVADO,"-22,5003541","-44,1211957",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
1985090000180,SIM,7/10/1997,CAIXA ESCOLAR RUI PALMEIRA,3999,ASSOCIACAO PRIVADA,RUA CORONEL LUCENA,SN,57525000,LUIZ G DE CARVALHO,OURO BRANCO,AL,ATIVA,PRIVADO,"-9,1649115","-37,3576728",,LARANJA,BAIXA,NÃƒO,NÃƒO,NÃƒO
13757256000190,SIM,6/6/2011,JOSE CARLOS LIMA BARBOSA MEI,2135,EMPRESARIO INDIVIDUAL,RUA JUSCELINO KUBITSCHEK DE OLIVEIRA,SN,29180264,CIDADE NOVA DA SERRA,SERRA,ES,ATIVA,PRIVADO,"-20,0402294","-40,3922954",,AMARELO,MEDIA,NÃƒO,SIM,SIM
3313395000170,SIM,7/27/1999,KOBBI PRODUCOES FOTOGRAFICAS E COMERCIO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA HEITOR DE MORAIS,355,01237000,PACAEMBU,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5445007","-46,667586",,LARANJA,MEDIA,NÃƒO,NÃƒO,NÃƒO
10919155000180,SIM,6/5/2009,INOVE PRESENTES COORPERATIVOS EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA MAZEL,117,06708235,PARQUE SAO GEORGE,COTIA,SP,ATIVA,PRIVADO,"-23,5984865","-46,8462617",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
15663691000180,SIM,6/5/2012,ANDRE LUIZ FIRMINO LEONARDO MEI,2135,EMPRESARIO INDIVIDUAL,RUA SOTER DE ARAUJO,89,21832010,SENADOR CAMARA,RIO DE JANEIRO,RJ,ATIVA,PRIVADO,"-22,8847665","-43,487157",,AMARELO,MEDIA,NÃƒO,SIM,SIM
16026401000150,SIM,7/5/2012,ELEICAO 2012 DIRCEU RAMOS MANTOVANI VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA NILO PECANHA,77,86600000,CENTRO,ROLANDIA,PR,BAIXADA,PRIVADO,"-23,317237","-51,3736857",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
14841053000140,SIM,1/6/2012,CAMILA CARVALHO SOUTO DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA SAO JORGE,402,11717270,NOVA MIRIM,PRAIA GRANDE,SP,ATIVA,PRIVADO,"-24,0216995","-46,4931242",,AMARELO,BAIXA,NÃƒO,SIM,SIM
1214564000190,SIM,5/20/1996,ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PEDACINHO DO CEU LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA FRANCO DA ROCHA,2378,14030470,VILA VIRGINIA,RIBEIRAO PRETO,SP,ATIVA,PRIVADO,"-21,1990513","-47,8365052",,LARANJA,BAIXA,NÃƒO,NÃƒO,NÃƒO
35559103000170,SIM,3/7/1991,MANAS LANCHES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA FERNANDES LIMA,2019,57055000,FAROL,MACEIO,AL,ATIVA,PRIVADO,"-9,6177717","-35,7392171",1.0,VERDE,ALTA,NÃƒO,SIM,NÃƒO
9150131000120,SIM,10/25/2007,CIRLEY BARBOSA ROLON ME,2135,EMPRESARIO INDIVIDUAL,RUA BARAO DO RIO BRANCO,612,79380000,CENTRO,MIRANDA,MS,ATIVA,PRIVADO,"-20,2386783","-56,3812976",,AMARELO,MEDIA,NÃƒO,SIM,NÃƒO
2992412000180,SIM,2/24/1999,ARBORE HOLDING EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA BRIGADEIRO FARIA LIMA,2081,01452001,JARDIM PAULISTANO,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5751735","-46,6877227",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
4587322000130,SIM,7/30/2001,M J DA ROCHA VASCONCELOS ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA JOAQUIM NABUCO,161,55010420,DIVINOPOLIS,CARUARU,PE,ATIVA,PRIVADO,"-8,2804711","-35,9759813",,LARANJA,ALTA,NÃƒO,SIM,NÃƒO
440039000120,SIM,2/16/1995,CONDOMINIO EDIFICIO RESIDENCIAL OCEANICO,3085,CONDOMINIO EDILICIO,RUA 222,49,88220000,MEIA PRAIA,ITAPEMA,SC,ATIVA,PRIVADO,"-27,1230074","-48,6060407",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
14859012000180,SIM,1/10/2012,DANIELA CORREA CIAMBELLI MEI,2135,EMPRESARIO INDIVIDUAL,ESTRADA BASILIO SILOTTO SITIO SAO BENTO,SN,13930000,RAMALHADA,SERRA NEGRA,SP,ATIVA,PRIVADO,"-22,6144285","-46,7037152",,VERDE,MEDIA,NÃƒO,SIM,SIM
13890849000120,SIM,6/29/2011,CLEIA ROZELI ALVES SILVEIRA LANCHES ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA DAS HORTENCIAS,1311,95590000,JARDIM ATLANTICO,TRAMANDAI,RS,ATIVA,PRIVADO,"-30,0576225","-50,1696962",,AMARELO,MEDIA,NÃƒO,SIM,NÃƒO
7036412000120,SIM,10/14/2004,LUIZ CARLOS DE OLIVEIRA PECAS ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA MORANGUEIRA,1300,87033070,JARDIM ALVORADA,MARINGA,PR,ATIVA,PRIVADO,"-23,4020353","-51,9279883",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
16434395000170,SIM,7/12/2012,JOAO MARIA MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA NOVE DE JULHO,527B,06852150,PARQUE PARAISO,ITAPECERICA DA SERRA,SP,ATIVA,PRIVADO,"-23,70171","-46,8568935",,AMARELO,BAIXA,NÃƒO,SIM,SIM
8307756000190,SIM,9/18/2006,CENTRO DE EDUCACAO INFANTIL NOSSA SENHORA DA GLORIA,3999,ASSOCIACAO PRIVADA,RUA MARANHAO,39,37701025,CENTRO,POCOS DE CALDAS,MG,ATIVA,PRIVADO,"-21,7798193","-46,5677264",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
5454078000280,NÃƒO,5/7/2009,N M C MOVEIS E COLCHOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA SOLIMOES,1351,80810070,MERCES,CURITIBA,PR,ATIVA,PRIVADO,"-25,4174183","-49,2901383",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
8301843000130,SIM,9/12/2006,ALMIRO CEZAR SOUZA ME,2135,EMPRESARIO INDIVIDUAL,RUA JOSE PARAIBANO,128,47802210,JARDIM OURO BRANCO,BARREIRAS,BA,ATIVA,PRIVADO,"-12,1457048","-44,9882308",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
2258642000110,SIM,11/26/1997,FABIO SANCINETTI VISCAINO ME,2135,EMPRESARIO INDIVIDUAL,RUA DOUTOR NORMAN ABBUD,150,13563703,JARDIM ACAPULCO,SAO CARLOS,SP,ATIVA,PRIVADO,"-21,9970916","-47,9125645",,VERDE,MEDIA,NÃƒO,SIM,NÃƒO
7156431000190,SIM,12/27/2004,SENIZE TEIXEIRA ALONSO ME,2135,EMPRESARIO INDIVIDUAL,RUA DOUTOR GETULIO VARGAS,36,06754030,VILA SANTA LUZIA,TABOAO DA SERRA,SP,ATIVA,PRIVADO,"-23,6071551","-46,7524128",,AMARELO,BAIXA,NÃƒO,NÃƒO,NÃƒO
7649014000180,SIM,9/2/2005,ASSOCIACAO DOS IDOSOS DE NOVA IPIXUNA,3999,ASSOCIACAO PRIVADA,TRECHO VAI PARA O CEU,SN,68585000,NOVA CANAA,NOVA IPIXUNA,PA,ATIVA,PRIVADO,"-4,9166754","-49,0811416",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
15201941000160,SIM,2/15/2012,ASSOCIACAO COMUNITARIA DO SITIO GATO,3999,ASSOCIACAO PRIVADA,SITIO GATO,SN,57540000,ZONA RURAL,MATA GRANDE,AL,ATIVA,PRIVADO,"-9,118768","-37,7425524",,VERDE,MEDIA,NÃƒO,NÃƒO,NÃƒO
26752022000100,SIM,8/27/1991,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,3220,ORGANIZACAO RELIGIOSA,AVENIDA TREZE DE MAIO,SN,77555000,CENTRO,FATIMA,TO,ATIVA,PRIVADO,"-10,7606788","-48,9080175",,LARANJA,MEDIA,NÃƒO,NÃƒO,NÃƒO
10901231000120,SIM,6/9/2009,E C DA SILVA MERCADINHO ME,2135,EMPRESARIO INDIVIDUAL,RUA COSMO SANTOS,549,62740000,PLANALTO,ITAPIUNA,CE,ATIVA,PRIVADO,"-4,5629728","-38,9210924",,AZUL,ALTA,NÃƒO,SIM,NÃƒO
4774829000100,SIM,11/6/2001,APARECIDO JOSE DOS SANTOS SERRALHERIA ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA MARTIN LUTHER KING,4236,87708130,VILA OPERARIA,PARANAVAI,PR,ATIVA,PRIVADO,"-23,1033178","-52,4479296",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
94261500000120,SIM,9/25/1991,COENGE ENGENHARIA E CONSTRUCOES EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA BORGES DE MEDEIROS,288,93310280,RIO BRANCO,NOVO HAMBURGO,RS,ATIVA,PRIVADO,"-29,6829447","-51,136859",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
14873695000120,SIM,1/12/2012,CARLA CRISTINA DE FREITAS OLIVEIRA MEI,2135,EMPRESARIO INDIVIDUAL,RUA CHUBEI TAKAGASHI,323,08260100,COLONIA ZONA LESTE,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5681354","-46,4254462",,AMARELO,BAIXA,NÃƒO,SIM,SIM
10706766000140,SIM,3/17/2009,BASTOS & BASTOS TRANSPORTE ESCOLAR LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA SA E SOUZA,286,51020060,BOA VIAGEM,RECIFE,PE,ATIVA,PRIVADO,"-8,1345842","-34,9063965",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
59753715000320,NÃƒO,11/10/2008,J CARVALHO ENCOMENDAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA PEDRO CESARIO,SN,15355000,CENTRO,GUZOLANDIA,SP,ATIVA,PRIVADO,"-20,6407519","-50,6597012",,AMARELO,MEDIA,NÃƒO,SIM,NÃƒO
16526682000100,SIM,7/19/2012,RONALDO MONTEL DA COSTA MEI,2135,EMPRESARIO INDIVIDUAL,RUA NEWTON DA ROCHA,1457,77402020,SETOR CENTRAL,GURUPI,TO,ATIVA,PRIVADO,"-11,728809","-49,0775482",,AMARELO,MEDIA,NÃƒO,SIM,SIM
14348068000170,SIM,8/16/2011,FERARTE COMERCIO DE PRODUTOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA ANA COSTA,476,11060002,GONZAGA,SANTOS,SP,BAIXADA,PRIVADO,"-23,9650094","-46,3329293",,AMARELO,INATIVA,NÃƒO,NÃƒO,NÃƒO
57410748000260,NÃƒO,6/3/1988,LOTUS PECAS E ACESSORIOS BAURU LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA PADRE ADOLFO,1077,76900000,CENTRO,JI PARANA,RO,ATIVA,PRIVADO,"-10,8745134","-61,949572",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
14079554000130,SIM,8/8/2011,ROGERIO SILVA CHAGAS DE JESUS MEI,2135,EMPRESARIO INDIVIDUAL,RUA SILVEIRA MARTINS,95,41150000,CABULA,SALVADOR,BA,ATIVA,PRIVADO,"-12,9647687","-38,4726914",,AMARELO,MEDIA,NÃƒO,SIM,SIM
15207536000150,SIM,3/16/2012,EDMILSON DE JESUS PEREIRA MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA DA SEDE,SN,74480355,SETOR NOVO PLANALTO,GOIANIA,GO,ATIVA,PRIVADO,"-16,6222028","-49,3398795",,VERDE,ALTA,NÃƒO,SIM,SIM
7701148000100,SIM,9/27/2005,R R VALE DO RIBEIRA LOCACAO DE BENS E EQUIPAMENTOS SA,2054,SOCIEDADE ANONIMA FECHADA,RODOVIA JOSE REDIS SP,222,11930000,SENADOR PRADO,PARIQUERA ACU,SP,ATIVA,PRIVADO,"-24,7074969","-47,8874707",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
14755950000130,SIM,12/13/2011,VANESSA DE FREITAS CAMARGO MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA EUROPA,348,79006260,JARDIM JACY,CAMPO GRANDE,MS,BAIXADA,PRIVADO,"-20,4850462","-54,635772",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
14091562000100,SIM,8/10/2011,MARLEIDE ALVES VIEIRA NOGUEIRA MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA MANOEL BORBA,310,56460000,CENTRO,PETROLANDIA,PE,ATIVA,PRIVADO,"-9,0699572","-38,2818165",,VERDE,ALTA,NÃƒO,SIM,SIM
10464049000230,NÃƒO,6/18/2009,ANTONIO FRANCISCO DE OLIVEIRA ME,2135,EMPRESARIO INDIVIDUAL,RUA DEPUTADO CARLOS LUZ,34,37410000,CENTRO,TRES CORACOES,MG,ATIVA,PRIVADO,"-21,694702","-45,2575106",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
4998534000100,SIM,4/8/2002,LAERTE FACHI DO CARMO ME,2135,EMPRESARIO INDIVIDUAL,RUA BARROS CASSAL,225,99300000,IPIRANGA,SOLEDADE,RS,ATIVA,PRIVADO,"-28,8383461","-52,514933",,LARANJA,BAIXA,NÃƒO,SIM,NÃƒO
2692308000170,SIM,8/21/1998,GAYA PELUQUERIA CABELEREIROS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA VASCO DA GAMA,102,90420110,BOM FIM,PORTO ALEGRE,RS,ATIVA,PRIVADO,"-30,0316631","-51,2112292",,AZUL,ALTA,NÃƒO,SIM,NÃƒO
10702509000130,SIM,3/2/2009,ALESSANDRO DE PAULA ALVES & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA BRIGADEIRO JOSE VICENTE FARIA LIMA,172,14500000,SAO BENEDITO DA CACHOEIRINHA,ITUVERAVA,SP,ATIVA,PRIVADO,"-20,3356698","-47,8000354",,VERDE,MEDIA,NÃƒO,SIM,NÃƒO
11436711000120,SIM,12/10/2009,SEW CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA ANTONIO DE BARROS,2841,03401001,VILA CARRO,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5551933","-46,5539453",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
4387840000100,SIM,4/16/2001,NATURALIS CENTRO DE ESTETICA CORPORAL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA PARAIBA,330,30130142,FUNCIONARIOS,BELO HORIZONTE,MG,ATIVA,PRIVADO,"-19,9290564","-43,931904",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
8407596000150,SIM,10/24/2006,FIDELIDADE BAR E LANCHES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA SAO JOAO CLIMACO,577,04255000,SAO JOAO CLIMACO,SAO PAULO,SP,ATIVA,PRIVADO,"-23,6236609","-46,592315",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
14971197000110,SIM,1/31/2012,JOSINALDO JOSE DAS NEVES MEI,2135,EMPRESARIO INDIVIDUAL,RUA JOSE PEIXOTO,38,58428105,CENTENARIO,CAMPINA GRANDE,PB,ATIVA,PRIVADO,"-7,226148","-35,9028498",,VERDE,ALTA,NÃƒO,SIM,SIM
1667900000230,NÃƒO,2/16/2009,LUCIANA MARQUES DA SILVA MIGUELOPOLIS ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA ALVARO DA CUNHA BARROS,441,14530000,CENTRO,MIGUELOPOLIS,SP,ATIVA,PRIVADO,"-20,1832998","-48,0252868",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
16963492000150,SIM,10/5/2012,V F DA SILVA E CIA EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA DA TORRE,514,68537000,CENTRO,CANAA DOS CARAJAS,PA,ATIVA,PRIVADO,"-6,4973713","-49,8784355",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
16959131000130,SIM,10/4/2012,LEANDRO AUGUSTIN MEI,2135,EMPRESARIO INDIVIDUAL,RUA PARAIBA,503,83830145,ESTADOS,FAZENDA RIO GRANDE,PR,ATIVA,PRIVADO,"-25,6679054","-49,320065",,AMARELO,BAIXA,NÃƒO,SIM,SIM
191367000130,SIM,9/14/1994,EDIFICIO ALANA I,3085,CONDOMINIO EDILICIO,RUA SANSAO ALVES DOS SANTOS,102,04571921,BROOKLIN NOVO,SAO PAULO,SP,ATIVA,PRIVADO,"-23,6061855","-46,6949431",,LARANJA,MUITO BAIXA,NÃƒO,NÃƒO,NÃƒO
188139000100,SIM,9/5/1994,LUIZ KASUMI GOTO CARAGUATATUBA ME,2135,EMPRESARIO INDIVIDUAL,RUA MARECHAL FLORIANO PEIXOTO,240,11673000,POIARES,CARAGUATATUBA,SP,ATIVA,PRIVADO,"-23,6394905","-45,4334879",,LARANJA,BAIXA,NÃƒO,NÃƒO,NÃƒO
