chave_fato,cod_ordem,cod_ramo,desc_ramo,chave_cnae
13786583000170,0,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
15668675000180,0,2319200,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,23
15180770000130,0,4923001,"ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES",49
10599810000160,0,4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,47
6004435000190,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
13496372000100,0,3299099,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,32
14496844000180,0,3321000,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,33
54814363000190,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
11625346000100,0,0159802,CRIACAO DE ANIMAIS DE ESTIMACAO,01
96221445000170,0,4744005,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,47
13916014000100,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,43
40869562000190,0,2330301,"FABRICACAO DE ESTRUTURAS PREMOLDADAS DE CONCRETO ARMADO, EM SERIE E SOB ENCOMENDA",23
29356458000160,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,47
61479820000100,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
85134807002890,0,4623109,COMERCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS,46
16518117000100,0,5590603,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA,55
9166938000150,0,4687701,COMERCIO ATACADISTA DE RESIDUOS DE PAPEL E PAPELAO,46
34023945000140,0,8112500,CONDOMINIOS PREDIAIS,81
53305389000140,0,0321301,CRIACAO DE PEIXES EM AGUA DOCE,03
42825778000180,0,4711302,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",47
33930991000160,0,4530701,COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
73291296000200,0,4771701,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",47
15048831000100,0,3311200,EDUCACAO PROFISSIONAL DE NIVEL TECNICO,33
38862017000120,0,4782201,COMERCIO VAREJISTA DE CALCADOS,47
5627075000110,0,4744002,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
7714326000120,0,4771701,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",47
70360862000100,0,4530704,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
3017569000310,0,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82
51747848000110,0,4755501,COMERCIO VAREJISTA DE TECIDOS,47
15216859000100,0,7319002,MARKETING DIRETO,73
13039643000190,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
5598914000110,0,4743100,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
11384903000130,0,4782201,COMERCIO VAREJISTA DE CALCADOS,47
11687658000130,0,8219999,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,82
7838933000100,0,4712100,COMERCIO VAREJISTA DE CARNES  ACOUGUES,47
11558770000170,0,7420001,"ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA",74
12232941000130,0,4759801,"COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS",47
28538130000100,0,2949201,FABRICACAO DE BANCOS E ESTOFADOS PARA VEICULOS AUTOMOTORES,29
4846542000130,0,4120400,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,41
7944455000880,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
19895424000190,0,8550301,ADMINISTRACAO DE CAIXAS ESCOLARES,85
94153525000100,0,8130300,ATIVIDADES PAISAGISTICAS,81
67744805000110,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
67166678000110,0,9609202,AGENCIAS MATRIMONIAIS,96
4435245000100,0,4761001,COMERCIO VAREJISTA DE LIVROS,47
2246458000150,0,4782202,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,47
4611923000130,0,4753900,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,47
96715610000140,0,0161001,ATIVIDADES DE APOIO A AGRICULTURA NAO ESPECIFICADAS ANTERIORMENTE,01
8415567000130,0,4110700,ALUGUEL DE IMOVEIS PROPRIOS,41
11249768000110,0,4120400,CONSTRUCAO DE EDIFICIOS,41
17184037032070,0,6422100,"BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL",64
3145266000110,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
2590454000780,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",14
10727037000170,0,3319800,MANUTENCAO E REPARACAO DE EQUIPAMENTOS E PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,33
4299181000150,0,6821802,CORRETAGEM NO ALUGUEL DE IMOVEIS,68
3045003000130,0,4520007,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
7394265000160,0,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
2378722000100,0,8112500,CONDOMINIOS PREDIAIS,81
5686182000110,0,1610201,SERRARIAS COM DESDOBRAMENTO DE MADEIRA,16
16612440000130,0,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,47
15801143000170,0,9430800,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
9793241000100,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
401668000140,0,4120400,CONSTRUCAO DE EDIFICIOS,41
470282000190,0,7739099,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",77
26448357000120,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
5539110000140,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
45022217000130,0,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,47
34028316755090,0,5310501,ATIVIDADES DO CORREIO NACIONAL,53
4339478000100,0,4924800,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL",49
13289308000140,0,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
1702172000170,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
5208054000160,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
9151222000180,0,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
9209066000160,0,8112500,CONDOMINIOS PREDIAIS,81
70162821000100,0,4771702,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, COM MANIPULACAO DE FORMULAS",47
2007395000260,0,4761001,COMERCIO VAREJISTA DE LIVROS,47
60746948296720,0,6422100,"BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL",64
1549792000110,0,8112500,CONDOMINIOS PREDIAIS,81
5873796000100,0,6399200,"AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS",63
11961032000170,0,9001902,PRODUCAO MUSICAL,90
6041113000200,0,4782201,COMERCIO VAREJISTA DE CALCADOS,47
34249508000140,0,4530701,COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
3139422000130,0,4617600,COMERCIO ATACADISTA DE ARTIGOS DE ARMARINHO,46
9442420000100,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
36384303000100,0,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
11333250000160,0,9602501,"CABELEIREIROS, MANICURE E PEDICURE",96
47073499000120,0,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,47
11529314000100,0,4923001,SERVICO DE TAXI,49
61699567002560,0,8630502,ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES,86
94991874000100,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
93778132000120,0,4520007,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
6300679000110,0,5911102,"ATIVIDADES DE PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",59
3748521000110,0,8513900,ENSINO FUNDAMENTAL,85
10573096000130,0,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,45
5083356000150,0,4618401,OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,46
4629492000130,0,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
12924082000140,0,9602501,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA,96
15486614000100,0,1622699,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,16
7920844000280,0,7722500,"ALUGUEL DE FITAS DE VIDEO, DVDS E SIMILARES",77
6798433000110,0,9521500,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,95
38623013000190,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
14122439000100,0,4330404,OBRAS DE ALVENARIA,43
26905711000280,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
8270543000130,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
8664154000190,0,9529105,REPARACAO DE ARTIGOS DO MOBILIARIO,95
5061282000150,0,6920601,ATIVIDADES DE CONTABILIDADE,69
14646820000160,0,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
16608307000100,0,7739099,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",77
93277291000140,0,6209100,"SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO",62
14547620000150,0,5320202,SERVICOS DE ENTREGA RAPIDA,53
14739142000180,0,2512800,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,25
2721159000120,0,1531901,FABRICACAO DE CALCADOS DE COURO,15
9337499000100,0,6821801,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",68
14538913000170,0,0111302,CRIACAO DE BOVINOS PARA CORTE,01
13867089000130,0,8211300,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82
12921517000100,0,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
25114083000170,0,4711301,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS",47
14402120000120,0,4742300,COMERCIO VAREJISTA DE MATERIAL ELETRICO,47
11094179000100,0,4772500,"CABELEIREIROS, MANICURE E PEDICURE",47
10863783000190,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
12302052000100,0,4753900,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
12029532000130,0,3312102,INSTALACAO E MANUTENCAO ELETRICA,33
15712403000130,0,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
15706143000190,0,3101200,"ATIVIDADES RELACIONADAS A ESGOTO, EXCETO A GESTAO DE REDES",31
13260212000150,0,5320202,SERVICOS DE ENTREGA RAPIDA,53
12417647000100,0,4772500,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA,47
15418631000100,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",49
11100064000180,0,5611201,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,56
11917314000170,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
11174578000180,0,4614100,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES,46
12994532000170,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",14
10962790000140,0,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
10896043000150,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,47
11726980000120,0,4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,43
14103355000110,0,4110700,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",41
14104356000180,0,7111100,SERVICOS DE ARQUITETURA,71
15702171000130,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
69426000100,0,4711301,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS",47
15227571000130,0,4723700,COMERCIO VAREJISTA DE BEBIDAS,47
9119980000200,0,0113000,CULTIVO DE CANADEACUCAR,01
15417198000180,0,4120400,CONSTRUCAO DE EDIFICIOS,41
8550335000780,0,0119905,CRIACAO DE BOVINOS PARA CORTE,01
14264072000150,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
8357174000380,0,0115600,CRIACAO DE BOVINOS PARA CORTE,01
8376155000210,0,0113000,CULTIVO DE CANADEACUCAR,01
15418205005390,0,4729699,ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE,47
11429851000170,0,0210105,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,02
8666181000100,0,4721104,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",47
12712166000110,0,4321500,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,43
48689921000210,0,6010100,ATIVIDADES DE RADIO,60
88707799000100,0,8511200,EDUCACAO INFANTIL  CRECHE,85
11753246000150,0,5611201,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
1504872000150,0,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
23007925000240,0,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,47
92885797000250,0,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
12430235000100,0,4763603,COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS PECAS E ACESSORIOS,47
12514708000140,0,4723700,COMERCIO VAREJISTA DE BEBIDAS,47
15756543000100,0,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
2540064000100,0,9001902,PRODUCAO DE ESPETACULOS DE DANCA,90
71630115000370,0,4689302,COMERCIO ATACADISTA DE FIOS E FIBRAS BENEFICIADOS,46
9251215000150,0,8640205,"SERVICOS DE DIAGNOSTICO POR IMAGEM COM USO DE RADIACAO IONIZANTE, EXCETO TOMOGRAFIA",86
4085863000160,0,4681803,"COMERCIO ATACADISTA DE COMBUSTIVEIS DE ORIGEM VEGETAL, EXCETO ALCOOL CARBURANTE",46
8532199000100,0,8630501,ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES,86
10664524000130,0,4120400,CONSTRUCAO DE EDIFICIOS,41
10394222000190,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
12241313000110,0,2599301,SERVICOS DE CONFECCAO DE ARMACOES METALICAS PARA A CONSTRUCAO,25
3102355000180,0,8030700,ATIVIDADES DE INVESTIGACAO PARTICULAR,80
9157442000110,0,5611201,RESTAURANTES E SIMILARES,56
34284679000290,0,4754701,COMERCIO VAREJISTA DE MOVEIS,47
13216251000150,0,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
14268215000100,0,8610102,ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES,86
10268252000150,0,4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,47
8109273000180,0,7711000,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,77
67824862000100,0,0321301,CRIACAO DE PEIXES EM AGUA DOCE,03
15426742000150,0,1521100,FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA OUTROS USOS NAO ESPECIFICADOS ANTERIORMENTE,15
10394172000140,0,4754701,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
12783085000100,0,4330405,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,43
13241685000100,0,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
23528946000120,0,3811400,COLETA DE RESIDUOS NAOPERIGOSOS,38
96446877000180,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
15281898000190,0,9602501,"CABELEIREIROS, MANICURE E PEDICURE",96
15293010000130,0,4520001,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
14296111000100,0,7729299,ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE,77
14374387000150,0,1352900,ACABAMENTO DE CALCADOS DE COURO SOB CONTRATO,13
14294838000140,0,4753900,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
15611435000140,0,4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,47
14685021000100,0,3321000,COMERCIO VAREJISTA DE ARTIGOS DE ILUMINACAO,33
14229072000110,0,5212500,CARGA E DESCARGA,52
14230896000100,0,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82
15795841000100,0,9492800,ATIVIDADES DE ORGANIZACOES POLITICAS,94
14429529000130,0,4772500,"CABELEIREIROS, MANICURE E PEDICURE",47
89158042000240,0,1069400,COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,10
13395693000100,0,5320202,SERVICOS DE ENTREGA RAPIDA,53
16982409000190,0,8511200,EDUCACAO INFANTIL  CRECHE,85
4329158000160,0,9319199,OUTRAS ATIVIDADES ESPORTIVAS NAO ESPECIFICADAS ANTERIORMENTE,93
13312165000140,0,4761001,COMERCIO VAREJISTA DE LIVROS,47
14427862000100,0,5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,56
5553850000130,0,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
13853836000180,0,4399103,OBRAS DE ALVENARIA,43
13831273000120,0,4120400,ADMINISTRACAO DE OBRAS,41
15386382000100,0,4712100,COMERCIO VAREJISTA DE BEBIDAS,47
911525000260,0,9512600,REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO,95
26881151000190,0,4110700,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,41
15885120000190,0,9492800,ATIVIDADES DE ORGANIZACOES POLITICAS,94
2920183000350,0,4292802,MONTAGEM E DESMONTAGEM DE ANDAIMES E OUTRAS ESTRUTURAS TEMPORARIAS,42
15369344000140,0,9602501,"CABELEIREIROS, MANICURE E PEDICURE",96
15371190000120,0,4929901,ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR,49
14051170000100,0,4322302,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,43
9329361000150,0,6204000,CONSULTORIA EM TECNOLOGIA DA INFORMACAO,62
8937617000140,0,4617600,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",46
8113237000190,0,4687703,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",46
13714227000140,0,4623106,COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS,46
9661130000140,0,9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
8714904000190,0,4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO,46
7716092000150,0,8630504,ATIVIDADE ODONTOLOGICA,86
8557318000180,0,0111302,CULTIVO DE MILHO,01
8846739000120,0,3839499,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,38
8531719000160,0,8511200,EDUCACAO INFANTIL  CRECHE,85
13842491000160,0,4723700,COMERCIO VAREJISTA DE BEBIDAS,47
13761610000150,0,9609299,OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,96
10217105000150,0,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
15955574000190,0,9492800,ATIVIDADES DE ORGANIZACOES POLITICAS,94
2983512000140,0,4721103,COMERCIO VAREJISTA DE CARNES  ACOUGUES,47
2859553000120,0,2330302,FABRICACAO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUCAO,23
1098983001690,0,4782201,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,47
1701201001150,0,6422100,"BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL",64
14185636000160,0,9602501,"CABELEIREIROS, MANICURE E PEDICURE",96
7770331000150,0,7312200,"AGENCIAMENTO DE ESPACOS PARA PUBLICIDADE, EXCETO EM VEICULOS DE COMUNICACAO",73
4696419000180,0,4724500,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,47
15012432000190,0,9313100,ATIVIDADES DE CONDICIONAMENTO FISICO,93
4397978000190,0,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
61198164025740,0,6511101,SOCIEDADE SEGURADORA DE SEGUROS NAO VIDA,65
15154793000170,0,4693100,"COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINANCIA DE ALIMENTOS OU DE INSUMOS AGROPECUARIOS",46
1133587000250,0,2451200,FUNDICAO DE FERRO E ACO,24
4623463000160,0,4649408,"COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVACAO DOMICILIAR",46
3470429000130,0,7112000,SERVICOS DE ENGENHARIA,71
16099631000140,0,4763601,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",47
11320227000130,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,47
15544009000130,0,4759899,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,47
14738299000190,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,43
10624069000140,0,0119999,CULTIVO DE BANANA,01
11906151000120,0,4299599,GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA,42
16383967000130,0,8211300,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,82
13857096000150,0,4330404,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,43
3571868000130,0,4615000,COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,46
8681330000100,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
14855853000110,0,5612100,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
12640527000160,0,1733800,FABRICACAO DE CHAPAS E DE EMBALAGENS DE PAPELAO ONDULADO,17
12542986000100,0,1412601,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",14
66986480000110,0,8690901,ATIVIDADES DE PRATICAS INTEGRATIVAS E COMPLEMENTARES EM SAUDE HUMANA,86
